person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,debt_to_income_ratio,loan_to_income_ratio,income_band,age_group,employment_stability,credit_history_category,flag_prior_default,flag_high_loan_burden,flag_low_income_high_grade_risk,flag_renter,default_probability,credit_risk_score,risk_tier
22,26400,RENT,6.0,EDUCATION,B,9900,11.71,1,0.375,N,4,0.0439,0.375,25-50k,18-25,Established(3-7y),Building(2-5y),0,0,0,1,0.8695837473100304,378,Very High
22,30000,RENT,4.0,VENTURE,A,9875,7.29,1,0.3292,N,3,0.024,0.3292,25-50k,18-25,Established(3-7y),Building(2-5y),0,0,0,1,0.6556700055893645,507,High
23,42000,MORTGAGE,7.0,EDUCATION,B,8000,10.99,0,0.1905,N,4,0.0209,0.1905,25-50k,18-25,Established(3-7y),Building(2-5y),0,0,0,0,0.2715465192247966,737,Low
26,28000,RENT,5.0,VENTURE,A,9800,7.29,1,0.35,N,4,0.0255,0.35,25-50k,26-35,Established(3-7y),Building(2-5y),0,0,0,1,0.7231297058256801,466,Very High
22,33000,RENT,4.0,DEBTCONSOLIDATION,C,9800,13.48,1,0.297,N,2,0.04,0.297,25-50k,18-25,Established(3-7y),New(<=2y),0,0,0,1,0.8611192567791757,383,Very High
25,36000,RENT,3.0,EDUCATION,B,9800,10.36,0,0.2722,N,4,0.0282,0.2722,25-50k,18-25,Early(1-3y),Building(2-5y),0,0,0,1,0.6147794381960143,531,High
23,48000,RENT,7.0,DEBTCONSOLIDATION,A,9800,7.88,0,0.2042,N,4,0.0161,0.2042,25-50k,18-25,Established(3-7y),Building(2-5y),0,0,0,1,0.471736727441317,617,Moderate
23,44000,RENT,7.0,EDUCATION,A,9800,7.51,1,0.2227,N,2,0.0167,0.2227,25-50k,18-25,Established(3-7y),New(<=2y),0,0,0,1,0.3635497053414006,682,Low
24,42000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,12000,6.99,0,0.2857,N,3,0.02,0.2857,25-50k,18-25,Established(3-7y),Building(2-5y),0,0,0,0,0.6055515533857635,537,High
23,44000,RENT,7.0,MEDICAL,C,9800,13.11,1,0.2227,N,2,0.0292,0.2227,25-50k,18-25,Established(3-7y),New(<=2y),0,0,0,1,0.6664777009869753,500,High
24,42000,MORTGAGE,8.0,PERSONAL,B,1000,11.49,0,0.0238,N,4,0.0027,0.0238,25-50k,18-25,Stable(7y+),Building(2-5y),0,0,0,0,0.10895171763464316,835,Very Low
26,36000,MORTGAGE,3.0,EDUCATION,B,11000,10.59,1,0.3056,N,4,0.0324,0.3056,25-50k,26-35,Early(1-3y),Building(2-5y),0,0,0,0,0.5424014761678232,575,High
24,53500,RENT,0.0,HOMEIMPROVEMENT,A,9800,6.17,0,0.1832,N,4,0.0113,0.1832,50-75k,18-25,Unstable(<1y),Building(2-5y),0,0,0,1,0.4124088975470584,653,Moderate
23,60000,RENT,4.0,EDUCATION,C,9800,13.49,0,0.1633,N,2,0.022,0.1633,50-75k,18-25,Established(3-7y),New(<=2y),0,0,0,1,0.3854904774462959,669,Moderate
22,60000,RENT,4.0,PERSONAL,B,9800,10.99,0,0.1633,N,3,0.018,0.1633,50-75k,18-25,Established(3-7y),Building(2-5y),0,0,0,1,0.33352032631777107,700,Low
25,60000,RENT,4.0,PERSONAL,A,9800,7.49,0,0.1633,N,3,0.0122,0.1633,50-75k,18-25,Established(3-7y),Building(2-5y),0,0,0,1,0.2268332429715945,764,Low
24,82500,RENT,8.0,MEDICAL,A,9800,7.51,0,0.1188,N,4,0.0089,0.1188,75-100k,18-25,Stable(7y+),Building(2-5y),0,0,0,1,0.16695276408718063,800,Very Low
23,66300,RENT,7.0,MEDICAL,D,9800,15.7,1,0.1478,Y,2,0.0232,0.1478,50-75k,18-25,Established(3-7y),New(<=2y),1,0,0,1,0.87357038349507,376,Very High
22,42000,OWN,3.0,VENTURE,A,7000,7.49,0,0.1667,N,3,0.0125,0.1667,25-50k,18-25,Early(1-3y),Building(2-5y),0,0,0,0,0.021013726474416097,887,Very Low
26,93000,RENT,7.0,HOMEIMPROVEMENT,B,9800,10.25,0,0.1054,N,4,0.0108,0.1054,75-100k,26-35,Established(3-7y),Building(2-5y),0,0,0,1,0.3066211211222912,716,Low
25,42000,MORTGAGE,2.0,EDUCATION,C,7200,14.79,0,0.1714,Y,2,0.0254,0.1714,25-50k,18-25,Early(1-3y),New(<=2y),1,0,0,0,0.3544487707710619,687,Low
26,107000,RENT,2.0,MEDICAL,A,9800,8.9,0,0.0916,N,3,0.0082,0.0916,100k+,26-35,Early(1-3y),Building(2-5y),0,0,0,1,0.1431150617499543,814,Very Low
23,36000,MORTGAGE,7.0,HOMEIMPROVEMENT,B,6725,11.49,1,0.1868,N,2,0.0215,0.1868,25-50k,18-25,Established(3-7y),New(<=2y),0,0,0,0,0.5286103776740071,583,Moderate
21,42000,MORTGAGE,5.0,EDUCATION,C,7000,15.23,0,0.1667,Y,4,0.0254,0.1667,25-50k,18-25,Established(3-7y),Building(2-5y),1,0,0,0,0.3633141600698146,682,Low
23,36504,RENT,0.0,EDUCATION,C,4900,12.68,0,0.1342,N,2,0.017,0.1342,25-50k,18-25,Unstable(<1y),New(<=2y),0,0,0,1,0.4005944971811027,660,Moderate
25,32400,RENT,2.0,MEDICAL,B,4900,11.49,1,0.1512,N,2,0.0174,0.1512,25-50k,18-25,Early(1-3y),New(<=2y),0,0,0,1,0.49745749129410605,602,Moderate
23,42000,RENT,2.0,EDUCATION,C,4900,14.72,0,0.1167,Y,4,0.0172,0.1167,25-50k,18-25,Early(1-3y),Building(2-5y),1,0,0,1,0.4144152353851866,651,Moderate
22,42000,MORTGAGE,6.0,EDUCATION,C,14750,12.99,0,0.3512,N,4,0.0456,0.3512,25-50k,18-25,Established(3-7y),Building(2-5y),0,0,0,0,0.6464208399706338,512,High
22,42000,MORTGAGE,6.0,EDUCATION,C,6000,12.99,0,0.1429,Y,2,0.0186,0.1429,25-50k,18-25,Established(3-7y),New(<=2y),1,0,0,0,0.2654923174591029,741,Low
22,42000,MORTGAGE,5.0,VENTURE,A,5000,6.99,0,0.119,N,4,0.0083,0.119,25-50k,18-25,Established(3-7y),Building(2-5y),0,0,0,0,0.06571854892433232,861,Very Low
26,36000,MORTGAGE,1.0,HOMEIMPROVEMENT,B,4500,10.59,1,0.125,N,2,0.0132,0.125,25-50k,26-35,Unstable(<1y),New(<=2y),0,0,0,0,0.35762953054608865,685,Low
23,50000,RENT,0.0,EDUCATION,A,4900,8.49,0,0.098,N,3,0.0083,0.098,25-50k,18-25,Unstable(<1y),Building(2-5y),0,0,0,1,0.14974211123624517,810,Very Low
21,50000,RENT,5.0,EDUCATION,A,4900,8.94,0,0.098,N,2,0.0088,0.098,25-50k,18-25,Established(3-7y),New(<=2y),0,0,0,1,0.1601109851034244,804,Very Low
24,51630,RENT,0.0,MEDICAL,B,4900,9.99,0,0.0949,N,3,0.0095,0.0949,50-75k,18-25,Unstable(<1y),Building(2-5y),0,0,0,1,0.2755302737571669,735,Low
23,54096,RENT,2.0,PERSONAL,B,4900,10.99,0,0.0906,N,2,0.01,0.0906,50-75k,18-25,Early(1-3y),New(<=2y),0,0,0,1,0.24636543708150083,752,Low
23,42000,MORTGAGE,7.0,VENTURE,A,8000,5.42,0,0.1905,N,3,0.0103,0.1905,25-50k,18-25,Established(3-7y),Building(2-5y),0,0,0,0,0.11199655182729844,833,Very Low
24,69600,RENT,8.0,PERSONAL,B,4900,9.99,0,0.0704,N,2,0.007,0.0704,50-75k,18-25,Stable(7y+),New(<=2y),0,0,0,1,0.17785649380422786,793,Very Low
23,42000,MORTGAGE,7.0,PERSONAL,C,12000,15.23,0,0.2857,Y,3,0.0435,0.2857,25-50k,18-25,Established(3-7y),Building(2-5y),1,0,0,0,0.6089427321967634,535,High
21,42000,OWN,5.0,MEDICAL,B,8000,9.99,0,0.1905,N,4,0.019,0.1905,25-50k,18-25,Established(3-7y),Building(2-5y),0,0,0,0,0.08636120350888404,848,Very Low
24,74000,RENT,1.0,PERSONAL,C,4900,12.87,0,0.0662,N,3,0.0085,0.0662,50-75k,18-25,Unstable(<1y),Building(2-5y),0,0,0,1,0.2766633671880095,734,Low
23,107000,RENT,2.0,DEBTCONSOLIDATION,A,4900,8.94,0,0.0458,N,2,0.0041,0.0458,100k+,18-25,Early(1-3y),New(<=2y),0,0,0,1,0.15830069540012368,805,Very Low
25,13296,RENT,4.0,HOMEIMPROVEMENT,B,4950,9.63,1,0.3723,N,3,0.0359,0.3723,<25k,18-25,Established(3-7y),Building(2-5y),0,0,0,1,0.9650184664394473,321,Very High
22,15000,RENT,3.0,PERSONAL,A,4950,8.9,1,0.33,N,4,0.0294,0.33,<25k,18-25,Early(1-3y),Building(2-5y),0,0,0,1,0.8661469340251535,380,Very High
24,42000,MORTGAGE,9.0,PERSONAL,A,11000,5.42,0,0.2619,N,4,0.0142,0.2619,25-50k,18-25,Stable(7y+),Building(2-5y),0,0,0,0,0.3397087793953119,696,Low
24,42000,MORTGAGE,2.0,PERSONAL,A,10000,7.49,0,0.2381,N,4,0.0178,0.2381,25-50k,18-25,Early(1-3y),Building(2-5y),0,0,0,0,0.31793038068158097,709,Low
24,36000,MORTGAGE,5.0,MEDICAL,C,4000,15.23,1,0.1111,Y,3,0.0169,0.1111,25-50k,18-25,Established(3-7y),Building(2-5y),1,0,0,0,0.40678296628963917,656,Moderate
22,34000,RENT,3.0,DEBTCONSOLIDATION,A,4975,7.51,1,0.1463,N,2,0.011,0.1463,25-50k,18-25,Early(1-3y),New(<=2y),0,0,0,1,0.3791578566510324,673,Moderate
24,75000,RENT,0.0,DEBTCONSOLIDATION,A,4975,6.76,0,0.0663,N,4,0.0045,0.0663,50-75k,18-25,Unstable(<1y),Building(2-5y),0,0,0,1,0.14229402725139656,815,Very Low
22,95000,RENT,0.0,MEDICAL,A,4975,6.17,0,0.0524,N,3,0.0032,0.0524,75-100k,18-25,Unstable(<1y),Building(2-5y),0,0,0,1,0.09201455627480282,845,Very Low
23,42000,OWN,0.0,PERSONAL,A,6000,5.42,0,0.1429,N,2,0.0077,0.1429,25-50k,18-25,Unstable(<1y),New(<=2y),0,0,0,0,0.02254799611875594,886,Very Low
23,27972,RENT,6.0,VENTURE,A,5000,8.94,0,0.1788,N,3,0.016,0.1788,25-50k,18-25,Established(3-7y),Building(2-5y),0,0,0,1,0.2890578032775237,727,Low
22,27996,RENT,1.0,VENTURE,E,5000,17.51,1,0.1786,N,4,0.0313,0.1786,25-50k,18-25,Unstable(<1y),Building(2-5y),0,0,0,1,0.9217435828684911,347,Very High
24,42000,MORTGAGE,4.0,VENTURE,B,1200,11.49,0,0.0286,N,3,0.0033,0.0286,25-50k,18-25,Established(3-7y),Building(2-5y),0,0,0,0,0.06493079034138809,861,Very Low
22,27996,RENT,4.0,MEDICAL,C,5000,13.48,0,0.1786,Y,3,0.0241,0.1786,25-50k,18-25,Established(3-7y),Building(2-5y),1,0,0,1,0.6662853545985175,500,High
24,42000,MORTGAGE,8.0,HOMEIMPROVEMENT,D,2500,15.28,0,0.0595,N,2,0.0091,0.0595,25-50k,18-25,Stable(7y+),New(<=2y),0,0,0,0,0.8267394550846008,404,Very High
23,28000,RENT,4.0,DEBTCONSOLIDATION,C,5000,13.72,1,0.1786,N,4,0.0245,0.1786,25-50k,18-25,Established(3-7y),Building(2-5y),0,0,0,1,0.7206390513160497,468,Very High
23,28000,RENT,0.0,MEDICAL,C,5000,11.78,0,0.1786,N,4,0.021,0.1786,25-50k,18-25,Unstable(<1y),Building(2-5y),0,0,0,1,0.6264001975133205,524,High
24,28000,RENT,0.0,MEDICAL,A,5000,7.68,0,0.1786,N,3,0.0137,0.1786,25-50k,18-25,Unstable(<1y),Building(2-5y),0,0,0,1,0.4492184801026467,630,Moderate
25,28800,RENT,0.0,EDUCATION,A,5000,8.9,0,0.1736,N,2,0.0155,0.1736,25-50k,18-25,Unstable(<1y),New(<=2y),0,0,0,1,0.34900372229300286,691,Low
22,28800,RENT,6.0,EDUCATION,A,5000,6.91,0,0.1736,N,2,0.012,0.1736,25-50k,18-25,Established(3-7y),New(<=2y),0,0,0,1,0.30150189764297863,719,Low
23,28800,RENT,0.0,EDUCATION,B,5000,11.49,0,0.1736,N,2,0.0199,0.1736,25-50k,18-25,Unstable(<1y),New(<=2y),0,0,0,1,0.4481133627194119,631,Moderate
23,42000,MORTGAGE,8.0,MEDICAL,B,7600,6.0,0,0.181,N,2,0.0109,0.181,25-50k,18-25,Stable(7y+),New(<=2y),0,0,0,0,0.23878596748599362,757,Low
22,42000,MORTGAGE,4.0,PERSONAL,A,7050,7.49,0,0.1679,N,4,0.0126,0.1679,25-50k,18-25,Established(3-7y),Building(2-5y),0,0,0,0,0.18502777596313885,789,Very Low
23,28800,RENT,2.0,VENTURE,C,5000,13.11,0,0.1736,N,3,0.0228,0.1736,25-50k,18-25,Early(1-3y),Building(2-5y),0,0,0,1,0.4387742102765694,637,Moderate
23,29100,RENT,3.0,EDUCATION,D,5000,14.84,0,0.1718,N,2,0.0255,0.1718,25-50k,18-25,Early(1-3y),New(<=2y),0,0,0,1,0.8952155038393053,363,Very High
24,29120,RENT,0.0,EDUCATION,B,5000,10.99,0,0.1717,N,4,0.0189,0.1717,25-50k,18-25,Unstable(<1y),Building(2-5y),0,0,0,1,0.4259147312004992,644,Moderate
23,29730,RENT,2.0,DEBTCONSOLIDATION,A,5000,7.66,0,0.1682,N,4,0.0129,0.1682,25-50k,18-25,Early(1-3y),Building(2-5y),0,0,0,1,0.46133518343998753,623,Moderate
22,29865,RENT,6.0,EDUCATION,B,5000,11.12,1,0.1674,N,3,0.0186,0.1674,25-50k,18-25,Established(3-7y),Building(2-5y),0,0,0,1,0.4197634463529732,648,Moderate
21,42000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,2500,7.29,0,0.0595,N,4,0.0043,0.0595,25-50k,18-25,Unstable(<1y),Building(2-5y),0,0,0,0,0.10186482207897385,839,Very Low
26,30000,RENT,2.0,EDUCATION,B,5000,12.42,1,0.1667,N,2,0.0207,0.1667,25-50k,26-35,Early(1-3y),New(<=2y),0,0,0,1,0.4523099930194244,629,Moderate
25,30000,RENT,4.0,EDUCATION,A,5000,7.9,0,0.1667,N,3,0.0132,0.1667,25-50k,18-25,Established(3-7y),Building(2-5y),0,0,0,1,0.3022911260575036,719,Low
24,42000,MORTGAGE,8.0,DEBTCONSOLIDATION,B,22250,11.11,0,0.5298,N,3,0.0589,0.5298,25-50k,18-25,Stable(7y+),Building(2-5y),0,1,0,0,0.940309283411671,336,Very High
24,30000,RENT,6.0,DEBTCONSOLIDATION,B,5000,12.69,1,0.1667,N,4,0.0211,0.1667,25-50k,18-25,Established(3-7y),Building(2-5y),0,0,0,1,0.6319694715246029,521,High
26,30000,RENT,4.0,PERSONAL,C,5000,13.48,0,0.1667,Y,2,0.0225,0.1667,25-50k,26-35,Established(3-7y),New(<=2y),1,0,0,1,0.5697738812518082,558,High
23,36000,MORTGAGE,7.0,HOMEIMPROVEMENT,A,10750,7.49,1,0.2986,N,3,0.0224,0.2986,25-50k,18-25,Established(3-7y),Building(2-5y),0,0,0,0,0.6898268820279234,486,High
22,30000,RENT,2.0,EDUCATION,C,5000,13.48,0,0.1667,Y,2,0.0225,0.1667,25-50k,18-25,Early(1-3y),New(<=2y),1,0,0,1,0.5153084891384135,591,Moderate
23,30000,RENT,4.0,HOMEIMPROVEMENT,C,5000,12.99,1,0.1667,Y,2,0.0217,0.1667,25-50k,18-25,Established(3-7y),New(<=2y),1,0,0,1,0.7232380881622348,466,Very High
22,42000,OWN,2.0,VENTURE,A,9000,7.66,0,0.2143,N,2,0.0164,0.2143,25-50k,18-25,Early(1-3y),New(<=2y),0,0,0,0,0.03443759508262598,879,Very Low
26,30000,RENT,11.0,MEDICAL,B,5000,10.99,0,0.1667,N,2,0.0183,0.1667,25-50k,26-35,Stable(7y+),New(<=2y),0,0,0,1,0.5331196880551261,580,Moderate
22,30000,RENT,0.0,HOMEIMPROVEMENT,B,5000,8.88,1,0.1667,N,3,0.0148,0.1667,25-50k,18-25,Unstable(<1y),Building(2-5y),0,0,0,1,0.5852245033539561,549,High
23,30000,RENT,0.0,EDUCATION,C,5000,13.48,0,0.1667,N,3,0.0225,0.1667,25-50k,18-25,Unstable(<1y),Building(2-5y),0,0,0,1,0.5208315454740118,588,Moderate
25,30000,RENT,4.0,EDUCATION,B,5000,11.86,0,0.1667,N,2,0.0198,0.1667,25-50k,18-25,Established(3-7y),New(<=2y),0,0,0,1,0.43643819533909733,638,Moderate
24,42000,OWN,7.0,VENTURE,A,12000,7.66,0,0.2857,N,3,0.0219,0.2857,25-50k,18-25,Established(3-7y),Building(2-5y),0,0,0,0,0.06904661959224268,859,Very Low
22,30000,RENT,0.0,EDUCATION,B,5000,11.49,0,0.1667,N,2,0.0192,0.1667,25-50k,18-25,Unstable(<1y),New(<=2y),0,0,0,1,0.42554383584189664,645,Moderate
23,30000,RENT,0.0,PERSONAL,B,5000,11.86,0,0.1667,N,2,0.0198,0.1667,25-50k,18-25,Unstable(<1y),New(<=2y),0,0,0,1,0.49245763721140967,605,Moderate
21,30000,RENT,0.0,VENTURE,A,5000,8.59,0,0.1667,N,2,0.0143,0.1667,25-50k,18-25,Unstable(<1y),New(<=2y),0,0,0,1,0.24648293473327726,752,Low
21,30000,RENT,2.0,PERSONAL,D,5000,14.96,1,0.1667,N,2,0.0249,0.1667,25-50k,18-25,Early(1-3y),New(<=2y),0,0,0,1,0.911644492991623,353,Very High
25,42000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,3250,10.0,0,0.0774,N,3,0.0077,0.0774,25-50k,18-25,Stable(7y+),Building(2-5y),0,0,0,0,0.23737000383438264,758,Low
21,30000,RENT,3.0,VENTURE,C,5000,13.92,0,0.1667,N,4,0.0232,0.1667,25-50k,18-25,Early(1-3y),Building(2-5y),0,0,0,1,0.4444627975519963,633,Moderate
24,30000,RENT,0.0,EDUCATION,B,5000,11.14,0,0.1667,N,2,0.0186,0.1667,25-50k,18-25,Unstable(<1y),New(<=2y),0,0,0,1,0.4141738663220723,651,Moderate
21,36000,MORTGAGE,0.0,EDUCATION,A,14000,6.54,1,0.3889,N,4,0.0254,0.3889,25-50k,18-25,Unstable(<1y),Building(2-5y),0,0,0,0,0.6942263248155002,483,High
26,30000,RENT,7.0,DEBTCONSOLIDATION,D,5000,14.42,1,0.1667,N,4,0.024,0.1667,25-50k,26-35,Established(3-7y),Building(2-5y),0,0,0,1,0.9383513762017405,337,Very High
23,30000,RENT,0.0,PERSONAL,C,5000,11.59,0,0.1667,Y,4,0.0193,0.1667,25-50k,18-25,Unstable(<1y),Building(2-5y),1,0,0,1,0.5137811989573883,592,Moderate
22,30000,RENT,0.0,EDUCATION,B,5000,10.33,0,0.1667,N,3,0.0172,0.1667,25-50k,18-25,Unstable(<1y),Building(2-5y),0,0,0,1,0.3922737315150584,665,Moderate
23,30159,RENT,0.0,EDUCATION,B,5000,11.12,0,0.1658,N,2,0.0184,0.1658,25-50k,18-25,Unstable(<1y),New(<=2y),0,0,0,1,0.41209417644964763,653,Moderate
25,42000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,10000,5.42,0,0.2381,N,2,0.0129,0.2381,25-50k,18-25,Early(1-3y),New(<=2y),0,0,0,0,0.44699613636965985,632,Moderate
22,42000,OWN,0.0,EDUCATION,C,12000,13.48,0,0.2857,N,4,0.0385,0.2857,25-50k,18-25,Unstable(<1y),Building(2-5y),0,0,0,0,0.16483707926849547,801,Very Low
22,30900,RENT,3.0,VENTURE,B,5000,10.0,0,0.1618,N,2,0.0162,0.1618,25-50k,18-25,Early(1-3y),New(<=2y),0,0,0,1,0.2862135738795496,728,Low
23,42000,MORTGAGE,2.0,VENTURE,A,1500,6.17,0,0.0357,N,3,0.0022,0.0357,25-50k,18-25,Early(1-3y),Building(2-5y),0,0,0,0,0.02425802890958615,885,Very Low
26,31000,RENT,4.0,EDUCATION,D,5000,14.96,0,0.1613,Y,3,0.0241,0.1613,25-50k,26-35,Established(3-7y),Building(2-5y),1,0,0,1,0.8817783543169756,371,Very High
22,31000,RENT,2.0,MEDICAL,B,5000,10.62,0,0.1613,N,4,0.0171,0.1613,25-50k,18-25,Early(1-3y),Building(2-5y),0,0,0,1,0.5030914155120743,598,Moderate
25,31000,RENT,0.0,PERSONAL,A,5000,8.94,0,0.1613,N,2,0.0144,0.1613,25-50k,18-25,Unstable(<1y),New(<=2y),0,0,0,1,0.3626487233667905,682,Low
26,31200,RENT,8.0,EDUCATION,A,5000,8.63,0,0.1603,N,2,0.0138,0.1603,25-50k,26-35,Stable(7y+),New(<=2y),0,0,0,1,0.30298728775714356,718,Low
22,31404,RENT,0.0,PERSONAL,A,5000,7.51,0,0.1592,N,3,0.012,0.1592,25-50k,18-25,Unstable(<1y),Building(2-5y),0,0,0,1,0.3167962685165851,710,Low
25,42000,MORTGAGE,4.0,VENTURE,B,3500,10.36,0,0.0833,N,2,0.0086,0.0833,25-50k,18-25,Established(3-7y),New(<=2y),0,0,0,0,0.08365009736074044,850,Very Low
23,31920,RENT,0.0,DEBTCONSOLIDATION,A,5000,8.0,0,0.1566,N,3,0.0125,0.1566,25-50k,18-25,Unstable(<1y),Building(2-5y),0,0,0,1,0.4291753996594893,642,Moderate
23,42000,MORTGAGE,3.0,EDUCATION,A,11000,6.54,0,0.2619,N,3,0.0171,0.2619,25-50k,18-25,Early(1-3y),Building(2-5y),0,0,0,0,0.30746217094579026,716,Low
21,42000,OWN,5.0,VENTURE,B,12250,8.88,0,0.2917,N,4,0.0259,0.2917,25-50k,18-25,Established(3-7y),Building(2-5y),0,0,0,0,0.0861783339052082,848,Very Low
25,32000,RENT,9.0,VENTURE,C,5000,14.27,1,0.1562,Y,4,0.0223,0.1562,25-50k,18-25,Stable(7y+),Building(2-5y),1,0,0,1,0.41785892289481663,649,Moderate
23,32000,RENT,4.0,HOMEIMPROVEMENT,B,5000,12.69,1,0.1562,N,4,0.0198,0.1562,25-50k,18-25,Established(3-7y),Building(2-5y),0,0,0,1,0.6642018854074908,501,High
26,32000,RENT,3.0,VENTURE,A,5000,6.03,0,0.1562,N,2,0.0094,0.1562,25-50k,26-35,Early(1-3y),New(<=2y),0,0,0,1,0.16784937292445584,799,Very Low
22,36000,MORTGAGE,3.0,DEBTCONSOLIDATION,D,7000,14.84,1,0.1944,N,3,0.0289,0.1944,25-50k,18-25,Early(1-3y),Building(2-5y),0,0,0,0,0.9040796057716268,358,Very High
23,32000,RENT,3.0,DEBTCONSOLIDATION,C,5000,14.79,0,0.1562,N,2,0.0231,0.1562,25-50k,18-25,Early(1-3y),New(<=2y),0,0,0,1,0.6931198829144737,484,High
24,42000,MORTGAGE,6.0,VENTURE,B,9250,11.12,0,0.2202,N,4,0.0245,0.2202,25-50k,18-25,Established(3-7y),Building(2-5y),0,0,0,0,0.2504144821227054,750,Low
26,32000,RENT,3.0,DEBTCONSOLIDATION,A,5000,7.49,0,0.1562,N,2,0.0117,0.1562,25-50k,26-35,Early(1-3y),New(<=2y),0,0,0,1,0.41092300490302086,653,Moderate
24,32000,RENT,1.0,MEDICAL,A,5000,7.49,0,0.1562,N,3,0.0117,0.1562,25-50k,18-25,Unstable(<1y),Building(2-5y),0,0,0,1,0.36355251467913163,682,Low
26,32000,RENT,10.0,PERSONAL,C,5000,12.53,0,0.1562,Y,3,0.0196,0.1562,25-50k,26-35,Stable(7y+),Building(2-5y),1,0,0,1,0.5108941073629567,593,Moderate
21,32000,RENT,3.0,EDUCATION,A,5000,7.68,0,0.1562,N,4,0.012,0.1562,25-50k,18-25,Early(1-3y),Building(2-5y),0,0,0,1,0.26713540904315963,740,Low
24,32004,RENT,3.0,DEBTCONSOLIDATION,C,5000,13.23,0,0.1562,N,2,0.0207,0.1562,25-50k,18-25,Early(1-3y),New(<=2y),0,0,0,1,0.6485717977064476,511,High
25,32004,RENT,5.0,DEBTCONSOLIDATION,C,5000,14.35,0,0.1562,N,3,0.0224,0.1562,25-50k,18-25,Established(3-7y),Building(2-5y),0,0,0,1,0.6808776560748557,491,High
24,42000,MORTGAGE,8.0,PERSONAL,B,12000,10.38,0,0.2857,N,4,0.0297,0.2857,25-50k,18-25,Stable(7y+),Building(2-5y),0,0,0,0,0.5039664923027568,598,Moderate
23,32400,RENT,0.0,MEDICAL,B,5000,10.99,0,0.1543,N,2,0.017,0.1543,25-50k,18-25,Unstable(<1y),New(<=2y),0,0,0,1,0.48914648557218504,607,Moderate
24,42000,MORTGAGE,7.0,MEDICAL,C,4200,13.23,0,0.1,N,2,0.0132,0.1,25-50k,18-25,Established(3-7y),New(<=2y),0,0,0,0,0.31057641028034466,714,Low
24,36000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,6000,7.14,1,0.1667,N,4,0.0119,0.1667,25-50k,18-25,Stable(7y+),Building(2-5y),0,0,0,0,0.3330572859686555,700,Low
22,32760,RENT,3.0,PERSONAL,C,5000,13.48,0,0.1526,Y,3,0.0206,0.1526,25-50k,18-25,Early(1-3y),Building(2-5y),1,0,0,1,0.5299993415051419,582,Moderate
22,32968,RENT,2.0,DEBTCONSOLIDATION,D,5000,14.61,1,0.1517,N,3,0.0222,0.1517,25-50k,18-25,Early(1-3y),Building(2-5y),0,0,0,1,0.9290791557294775,343,Very High
26,33000,RENT,2.0,MEDICAL,B,5000,12.69,0,0.1515,N,4,0.0192,0.1515,25-50k,26-35,Early(1-3y),Building(2-5y),0,0,0,1,0.5344921560972553,579,High
26,36000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,6000,11.49,1,0.1667,N,2,0.0192,0.1667,25-50k,26-35,Early(1-3y),New(<=2y),0,0,0,0,0.4793484984309447,612,Moderate
23,33000,RENT,5.0,PERSONAL,B,5000,10.62,0,0.1515,N,2,0.0161,0.1515,25-50k,18-25,Established(3-7y),New(<=2y),0,0,0,1,0.4070377347002221,656,Moderate
23,42000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,11000,7.88,0,0.2619,N,2,0.0206,0.2619,25-50k,18-25,Unstable(<1y),New(<=2y),0,0,0,0,0.4925116438816469,604,Moderate
22,33000,RENT,1.0,DEBTCONSOLIDATION,B,5000,10.25,0,0.1515,N,4,0.0155,0.1515,25-50k,18-25,Unstable(<1y),Building(2-5y),0,0,0,1,0.5084297119888694,595,Moderate
24,33000,RENT,8.0,MEDICAL,C,5000,13.48,0,0.1515,N,3,0.0204,0.1515,25-50k,18-25,Stable(7y+),Building(2-5y),0,0,0,1,0.5978798691719834,541,High
21,33000,RENT,5.0,EDUCATION,C,5000,12.84,0,0.1515,N,2,0.0195,0.1515,25-50k,18-25,Established(3-7y),New(<=2y),0,0,0,1,0.45753861667774404,625,Moderate
24,42000,OWN,7.0,MEDICAL,A,3000,7.51,0,0.0714,N,2,0.0054,0.0714,25-50k,18-25,Established(3-7y),New(<=2y),0,0,0,0,0.018571147469910163,889,Very Low
23,33017,RENT,1.0,PERSONAL,B,5000,10.99,0,0.1514,N,4,0.0166,0.1514,25-50k,18-25,Unstable(<1y),Building(2-5y),0,0,0,1,0.41748540544173,650,Moderate
26,33280,RENT,11.0,DEBTCONSOLIDATION,D,5000,14.11,1,0.1502,N,4,0.0212,0.1502,25-50k,26-35,Stable(7y+),Building(2-5y),0,0,0,1,0.9238509107054637,346,Very High
23,33600,RENT,3.0,VENTURE,C,5000,13.49,0,0.1488,Y,4,0.0201,0.1488,25-50k,18-25,Early(1-3y),Building(2-5y),1,0,0,1,0.3719351246883677,677,Moderate
